AREA,INDICADOR,REGIAO,COD_IBGE,MICROREGIAO,2016,2017,2018,2019
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4309753,Ibarama,26,24.1,28.4,36.2
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4309803,Ibiaçá,25.2,28.6,45.3,55.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4309902,Ibiraiaras,26.9,28.9,38.6,40.2
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4309951,Ibirapuitã,43.9,82.8,61.9,81
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4310009,Ibirubá,71,66.4,63.9,63.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4310108,Igrejinha,55.4,59.2,62.9,69.6
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4310207,Ijuí,51.4,52.4,58.3,55.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4310306,Ilópolis,33.3,48.2,80.6,68.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4310330,Imbé,55.6,59.1,51.8,50.4
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4310363,Imigrante,64.2,67.7,63.5,62.9
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4310405,Independência,33.2,37.7,35.6,40.9
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4310413,Inhacorá,47.1,56.8,57.1,45.9
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4310439,Ipê,21.3,29.8,29.7,25
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4310462,Ipiranga do Sul,42.2,44.4,33.3,28.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4310504,Iraí,22.1,19.9,37.9,44.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4310538,Itaara,14.6,18,25.6,25.4
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4310553,Itacurubi,0,0,0,9.6
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4310579,Itapuca,38.8,39.4,75.4,93.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4310603,Itaqui,33,32,34.6,34.2
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4310652,Itati,55.8,74.3,86,93.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4310702,Itatiba do Sul,19.9,27.3,41.2,43.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4310751,Ivorá,66.2,54.1,47.2,51
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4310801,Ivoti,74.1,72.4,69.1,63.9
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4310850,Jaboticaba,35.4,35.9,40.5,44.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4310876,Jacuizinho,0,0,17.5,34.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4310900,Jacutinga,52.7,49.6,48.7,48.7
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4311007,Jaguarão,16.8,16.2,21.9,21
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4311106,Jaguari,23.4,26.8,29.5,38.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4311122,Jaquirana,27.2,28.5,31.1,33
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4311130,Jari,37,34.1,50.9,42.7
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4311155,Jóia,24.2,26.4,25.5,30.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4311205,Júlio de Castilhos,41.6,43.4,51.7,51.7
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4311239,Lagoa Bonita do Sul,29.3,35.9,33.3,34.6
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4311254,Lagoão,8,6.8,7.7,4.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4311270,Lagoa dos Três Cantos,106,129.2,133.3,134.9
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4311304,Lagoa Vermelha,41.5,43.1,49.5,55.6
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4311403,Lajeado,64,63.3,70.5,65.4
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4311429,Lajeado do Bugre,44.4,46.2,56.2,53.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4311502,Lavras do Sul,18.7,26.2,31.3,30.4
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4311601,Liberato Salzano,20.8,26.9,24.2,26
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4311627,Lindolfo Collor,55.8,61.6,58.4,56.7
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4311643,Linha Nova,54.3,61.4,71.4,82.9
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4311700,Machadinho,31.5,47.3,47.8,46.2
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4311718,Maçambará,0,0,0,0
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4311734,Mampituba,23.3,25.2,29.9,62.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4311759,Manoel Viana,29.2,32.9,24,33.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4311775,Maquiné,34.9,33.3,27.4,46.2
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4311791,Maratá,68.9,96.1,155,260
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4311809,Marau,57.6,64.9,50.1,49.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4311908,Marcelino Ramos,0,30.5,32.9,31.4
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4311981,Mariana Pimentel,0,0,0,0
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4312005,Mariano Moro,52.7,54.2,53.7,41.5
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4312054,Marques de Souza,53,50,48.5,44.4
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4312104,Mata,27,26.3,33.8,37.4
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4312138,Mato Castelhano,17.2,19.2,22.5,27.5
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4312153,Mato Leitão,41.1,48.2,40.1,36.6
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4312179,Mato Queimado,59.3,68.3,64.1,50
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4312203,Maximiliano de Almeida,43.7,43.7,55.9,64
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4312252,Minas do Leão,15.7,19.2,19.8,25.6
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4312302,Miraguaí,22.6,33.2,31.7,35
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4312351,Montauri,55.3,74.5,106.8,102.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4312377,Monte Alegre dos Campos,41.3,52.6,78.4,70.9
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4312385,Monte Belo do Sul,43.2,52.7,57.1,64.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4312401,Montenegro,51.6,52.2,52.6,55
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4312427,Mormaço,48.6,55.2,56.8,51.7
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4312443,Morrinhos do Sul,30.5,30.3,59.5,82.4
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4312450,Morro Redondo,25.7,25.6,29.7,31.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4312476,Morro Reuter,46,45.6,69.8,68
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4312500,Mostardas,23.9,27.1,31.6,35
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4312609,Muçum,86.5,75.9,79.2,76
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4312617,Muitos Capões,19.5,29.2,32.2,21.5
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4312625,Muliterno,0,0,0,0
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4312658,Não-Me-Toque,58.8,65,64.5,61.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4312674,Nicolau Vergueiro,67.9,96.2,78.9,77.9
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4312708,Nonoai,48.7,51.8,58.8,61.4
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4312757,Nova Alvorada,40,41.9,48.1,50.9
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4312807,Nova Araçá,81,90.7,105.6,93
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4312906,Nova Bassano,34.4,35.5,47.9,63.7
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4312955,Nova Boa Vista,80.3,72.2,59.4,47.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4313003,Nova Bréscia,57.8,66.4,73.1,78.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4313011,Nova Candelária,58,63.4,88.8,104
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4313037,Nova Esperança do Sul,61.2,72.5,72.6,62.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4313060,Nova Hartz,54.6,51.9,51.3,59.5
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4313086,Nova Pádua,9.7,19.4,59.7,55.2
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4313102,Nova Palma,26.7,32.8,33.1,28.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4313201,Nova Petrópolis,71.8,72.3,74.5,75.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4313300,Nova Prata,58.3,57.5,63.4,61.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4313334,Nova Ramada,23.8,26.8,28,28.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4313359,Nova Roma do Sul,20,37.1,41.2,44.5
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4313375,Nova Santa Rita,26.6,28.2,27.6,30.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4313391,Novo Cabrais,26.2,30.1,44.9,43.6
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4313409,Novo Hamburgo,26.7,30.7,34.9,39.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4313425,Novo Machado,17.9,19.6,19.6,29.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4313441,Novo Tiradentes,68.4,90.7,66.3,70
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4313466,Novo Xingu,33.3,12.2,57.5,34.7
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4313490,Novo Barreiro,33.3,34.9,36.1,37.9
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4313508,Osório,41.3,44.6,51.9,39.7
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4313607,Paim Filho,47.2,56.6,56.7,56.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4313656,Palmares do Sul,39.6,46,50.9,62.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4313706,Palmeira das Missões,37.8,36.9,40.4,42.4
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4313805,Palmitinho,61.1,70.1,82.5,82
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4313904,Panambi,52.7,53.4,53.8,54.7
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4313953,Pantano Grande,19.7,20.6,26.9,31.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4314001,Paraí,62,76,73.3,79.5
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4314027,Paraíso do Sul,19,24.6,30.2,28.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4314035,Pareci Novo,80,79.8,61.1,64.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4314050,Parobé,34.1,37,44,46
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4314068,Passa Sete,0,0,0,11
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4314076,Passo do Sobrado,34.4,39.4,42,47.7
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4314100,Passo Fundo,32.4,36.3,33.4,34.2
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4314134,Paulo Bento,32.4,24.2,27.4,38.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4314159,Paverama,41.2,39.1,38.3,34
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4314175,Pedras Altas,0,0,0,0
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4314209,Pedro Osório,12.2,14.2,18.8,16.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4314308,Pejuçara,47.6,53.3,60.6,58.7
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4314407,Pelotas,21.1,22.4,24,26
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4314423,Picada Café,90.5,74.4,80.8,75.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4314456,Pinhal,49.1,44.9,54.7,41.2
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4314464,Pinhal da Serra,43.8,37.8,40.9,33
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4314472,Pinhal Grande,10.3,18.9,27.7,32.2
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4314498,Pinheirinho do Vale,66.5,71.4,73.6,88.9
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4314506,Pinheiro Machado,22.4,21,26.1,27.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4314548,Pinto Bandeira,Inf,Inf,Inf,Inf
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4314555,Pirapó,30.8,34.1,38.9,42.4
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4314605,Piratini,26.5,32.2,36.6,41.4
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4314704,Planalto,56.7,55.8,58.5,60.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4314753,Poço das Antas,105.1,110.3,119.5,137.7
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4314779,Pontão,17.1,16.1,29.4,45.9
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4314787,Ponte Preta,18.5,22.6,24.5,29.2
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4314803,Portão,19.2,18.8,21.3,22
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4314902,Porto Alegre,35.1,33.7,33.4,32.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4315008,Porto Lucena,30.5,31.5,34.7,43.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4315057,Porto Mauá,59.2,64.8,71.4,79.7
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4315073,Porto Vera Cruz,40.4,47.9,73.7,77.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4315107,Porto Xavier,37.9,43.8,43.2,45.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4315131,Pouso Novo,66.1,76.8,104.3,123.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4315149,Presidente Lucena,79.6,96.3,104.5,117.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4315156,Progresso,25.1,34.8,46.7,51.9
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4315172,Protásio Alves,58.6,73.2,88.5,106
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4315206,Putinga,41.3,46.3,47.2,57.6
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4315305,Quaraí,48.7,51.9,50.9,52.6
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4315313,Quatro Irmãos,50.6,44.7,41.5,38
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4315321,Quevedos,0,0,0,0
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4315354,Quinze de Novembro,58.8,63.9,58.2,61.4
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4315404,Redentora,12.9,12.8,12.2,14.6
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4315453,Relvado,24.6,41,34.5,26.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4315503,Restinga Sêca,28.8,35.7,39.6,44.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4315552,Rio dos Índios,22.6,26.4,66.7,54.9
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4315602,Rio Grande,18.7,15.9,17.1,19.2
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4315701,Rio Pardo,38.3,40.5,47.1,50
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4315750,Riozinho,56,80.7,78.1,93.9
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4315800,Roca Sales,67.9,72.7,68.9,72.2
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4315909,Rodeio Bonito,60.6,51.9,49.3,51.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4315958,Rolador,0,0,17.8,27.9
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4316006,Rolante,57.1,59.6,54.1,64
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4316105,Ronda Alta,40.9,37.8,43.5,42.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4316204,Rondinha,55.5,60,40.3,47.9
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4316303,Roque Gonzales,23.4,34,37,39.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4316402,Rosário do Sul,13.7,14.9,21.4,26.9
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4316428,Sagrada Família,67.3,62.4,61.2,56.6
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4316436,Saldanha Marinho,67.6,76.7,72.4,75.5
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4316451,Salto do Jacuí,22.6,29.6,30.4,28.4
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4316477,Salvador das Missões,87,95.8,115.6,125.9
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4316501,Salvador do Sul,63.7,65.9,65.6,77.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4316600,Sananduva,46.3,49.3,52.4,55.5
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4316709,Santa Bárbara do Sul,40.9,46.9,41.4,46
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4316733,Santa Cecília do Sul,27.8,14.1,18.8,22.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4316758,Santa Clara do Sul,77.9,75.2,89.3,88
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4316808,Santa Cruz do Sul,52.5,53.9,59.7,60.6
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4316907,Santa Maria,28.3,31.9,32.7,32
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4316956,Santa Maria do Herval,60.3,56.2,59.5,57.2
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4316972,Santa Margarida do Sul,14.9,14,12,25.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4317004,Santana da Boa Vista,30.5,26.6,37,32.6
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4317103,Sant'Ana do Livramento,36.6,35.9,40.3,40.9
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4317202,Santa Rosa,57.4,57.5,55.7,55
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4317251,Santa Tereza,59.5,56.4,62.9,50
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4317301,Santa Vitória do Palmar,33.5,38.6,46.2,46.4
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4317400,Santiago,54.3,57.1,62.9,65.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4317509,Santo Ângelo,39.5,43.2,46,47.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4317558,Santo Antônio do Palma,80.6,89.5,84,88.6
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4317608,Santo Antônio da Patrulha,39.7,45.9,49,49
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4317707,Santo Antônio das Missões,29.7,33.9,36.6,39.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4317756,Santo Antônio do Planalto,65.3,89.4,98.3,86.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4317806,Santo Augusto,51,53.8,55.7,51.6
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4317905,Santo Cristo,58,55.5,64.8,68
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4317954,Santo Expedito do Sul,56.9,57.4,55.3,46.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4318002,São Borja,25.5,29.8,35.6,36.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4318051,São Domingos do Sul,43.8,54.5,64.6,80.4
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4318101,São Francisco de Assis,24.6,28.5,35.2,39.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4318200,São Francisco de Paula,15.2,15.8,19.6,25.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4318309,São Gabriel,25.8,29.7,33.6,35.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4318408,São Jerônimo,20.7,19.5,24,21.7
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4318424,São João da Urtiga,20.9,35.9,50,69.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4318432,São João do Polêsine,53.9,58.6,62.4,56.7
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4318440,São Jorge,26.9,26.6,29,31.5
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4318457,São José das Missões,17.9,27,41.6,51.2
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4318465,São José do Herval,50.5,51.2,81.2,93.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4318481,São José do Hortêncio,41.4,49.4,43.5,45.7
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4318499,São José do Inhacorá,79,74.1,93.5,88.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4318507,São José do Norte,5.8,4.2,13.4,14.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4318606,São José do Ouro,43.2,49.3,51,54.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4318614,São José do Sul,69.4,77.8,73.3,52
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4318622,São José dos Ausentes,36.3,48.4,54.7,67.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4318705,São Leopoldo,30.6,30,30.2,31.6
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4318804,São Lourenço do Sul,29.6,32.6,36.6,35.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4318903,São Luiz Gonzaga,34.2,36.4,39,38.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4319000,São Marcos,32.6,33.3,39,38.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4319109,São Martinho,56.2,59.8,66.7,65.9
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4319125,São Martinho da Serra,18.7,23.3,38.7,33.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4319158,São Miguel das Missões,32.3,30.9,35.3,36.7
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4319208,São Nicolau,32.1,34.8,38.7,49.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4319307,São Paulo das Missões,26.2,37.3,42.3,50.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4319356,São Pedro da Serra,30.7,56.6,56.1,67.2
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4319364,São Pedro das Missões,31.9,36.6,65.9,55.6
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4319372,São Pedro do Butiá,44.2,45.1,43.9,42.4
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4319406,São Pedro do Sul,26.6,31.4,28.4,29.7
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4319505,São Sebastião do Caí,46.7,45.8,39.9,44.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4319604,São Sepé,20.8,27,27.7,34.4
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4319703,São Valentim,11.2,35.4,42,46.2
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4319711,São Valentim do Sul,40.8,37.2,60.3,53.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio Grande do Sul,4319737,São Valério do Sul,13.5,11.4,23.3,25.6
